OrderID,OrderDate,Year,Month,CustomerID,Gender,AgeGroup,Region,Country,CustomerType,Product,Category,UnitsPurchased,UnitPrice,Revenue,Discount,Profit,PaymentMethod,Revenue,Profit,UnitsPurchased,,,
54790,2022-08-01,2022,August,CUST1477,Female,26-35,West,Germany,Returning,Backpack,Electronics,1,20288,20288,3327,2027,Credit Card,20288,2027,1,,,
54791,2024-09-11,2024,September,CUST1165,Male,36-45,North,USA,Loyal,Coffee Maker,Accessories,4,57505,230020,35,27772,Debit Card,230020,27772,4,,,
54792,2023-09-06,2023,September,CUST1474,Male,46-60,South,USA,New,Smartwatch,Accessories,2,27189,54378,3736,11920,UPI,54378,11920,2,,,
54793,2024-05-25,2024,May,CUST1209,Male,46-60,East,Germany,Returning,Coffee Maker,Accessories,4,4016,16064,3610,1732,Net Banking,16064,1732,4,,,
54794,2022-08-15,2022,August,CUST1479,Male,18-25,West,Germany,Returning,Smartwatch,Accessories,5,52198,260990,875,73006,Debit Card,260990,73006,5,,,
54795,2024-07-07,2024,July,CUST1308,Male,18-25,East,UK,Returning,Headphones,Electronics,2,58196,116392,1530,31317,Credit Card,116392,31317,2,,,
54796,2022-02-15,2022,February,CUST1185,Male,36-45,East,USA,Loyal,Tablet,Home,4,2310,9240,1248,2309,PayPal,9240,2309,4,,,
54797,2024-02-02,2024,February,CUST1465,Male,26-35,East,India,Loyal,Coffee Maker,Accessories,4,50593,202372,58,47677,PayPal,202372,47677,4,,,
54798,2023-07-06,2023,July,CUST1158,Male,46-60,South,Australia,New,Laptop,Home,1,35873,35873,401,5703,PayPal,35873,5703,1,,,
54799,2023-06-23,2023,June,CUST1450,Male,18-25,South,Canada,Returning,Laptop,Fashion,4,14168,56672,3016,15835,PayPal,56672,15835,4,,,
54800,2022-06-05,2022,June,CUST1471,Female,26-35,West,India,Returning,T-shirt,Electronics,5,41440,207200,2473,37301,Debit Card,207200,37301,5,,,
54801,2022-08-04,2022,August,CUST1228,Female,46-60,South,Australia,New,Smartwatch,Home,5,46562,232810,2826,24089,PayPal,232810,24089,5,,,
54802,2022-10-27,2022,October,CUST1364,Female,46-60,East,India,Loyal,Shoes,Fashion,1,38729,38729,474,5868,UPI,38729,5868,1,,,
54803,2022-02-10,2022,February,CUST1187,Female,26-35,East,Canada,Loyal,Tablet,Fashion,1,33199,33199,3734,3989,PayPal,33199,3989,1,,,
54804,2024-02-18,2024,February,CUST1196,Male,46-60,South,Australia,Loyal,Tablet,Accessories,3,10021,30063,1359,5791,Net Banking,30063,5791,3,,,
54805,2024-04-28,2024,April,CUST1083,Male,36-45,West,Germany,New,Coffee Maker,Electronics,1,18852,18852,452,4501,Credit Card,18852,4501,1,,,
54806,2024-09-04,2024,September,CUST1041,Male,46-60,North,USA,Loyal,Smartphone,Accessories,5,47806,239030,2735,33446,Debit Card,239030,33446,5,,,
54807,2023-01-13,2023,January,CUST1034,Female,18-25,North,India,New,Laptop,Home,4,3733,14932,2634,2854,Credit Card,14932,2854,4,,,
54808,2023-10-12,2023,October,CUST1365,Male,46-60,South,Australia,Loyal,Backpack,Accessories,5,46480,232400,675,27174,PayPal,232400,27174,5,,,
54809,2022-01-27,2022,January,CUST1348,Male,36-45,South,USA,New,Laptop,Accessories,1,22893,22893,1513,3241,Debit Card,22893,3241,1,,,
54810,2022-11-02,2022,November,CUST1244,Female,26-35,West,USA,Loyal,Smartwatch,Accessories,4,15720,62880,2637,6592,PayPal,62880,6592,4,,,
54811,2022-11-25,2022,November,CUST1082,Female,26-35,West,USA,Loyal,Tablet,Accessories,5,38558,192790,3939,32955,Debit Card,192790,32955,5,,,
54812,2024-04-16,2024,April,CUST1042,Male,36-45,South,UK,New,Shoes,Fashion,5,19953,99765,958,11412,Debit Card,99765,11412,5,,,
54813,2022-05-09,2022,May,CUST1226,Male,18-25,West,India,New,Smartphone,Accessories,4,54765,219060,704,59722,Debit Card,219060,59722,4,,,
54814,2022-03-06,2022,March,CUST1130,Male,18-25,East,Germany,Loyal,Smartwatch,Accessories,3,22390,67170,991,18270,Net Banking,67170,18270,3,,,
54815,2023-10-20,2023,October,CUST1189,Male,46-60,East,India,New,Laptop,Fashion,5,31079,155395,3605,37926,UPI,155395,37926,5,,,
54816,2024-08-15,2024,August,CUST1129,Female,26-35,West,Germany,New,Backpack,Fashion,5,41675,208375,812,38567,Net Banking,208375,38567,5,,,
54817,2022-02-01,2022,February,CUST1405,Male,36-45,South,Australia,Loyal,Coffee Maker,Accessories,1,15435,15435,1364,1532,Net Banking,15435,1532,1,,,
54818,2023-02-06,2023,February,CUST1195,Male,46-60,West,Germany,Returning,Tablet,Fashion,3,16414,49242,1892,6806,Credit Card,49242,6806,3,,,
54819,2024-01-06,2024,January,CUST1266,Female,26-35,East,Australia,Returning,Smartwatch,Home,2,31595,63190,1998,12709,Net Banking,63190,12709,2,,,
54820,2022-05-19,2022,May,CUST1128,Male,18-25,North,UK,Returning,Laptop,Accessories,4,41432,165728,1865,24399,UPI,165728,24399,4,,,
54821,2022-07-02,2022,July,CUST1183,Male,18-25,South,Canada,Loyal,Smartphone,Fashion,4,53126,212504,1630,25424,Debit Card,212504,25424,4,,,
54822,2022-07-19,2022,July,CUST1193,Male,36-45,East,India,Returning,Laptop,Home,3,12263,36789,2202,7390,UPI,36789,7390,3,,,
54823,2022-05-05,2022,May,CUST1257,Female,26-35,South,Canada,Loyal,Headphones,Accessories,1,50010,50010,1404,6001,Net Banking,50010,6001,1,,,
54824,2023-11-24,2023,November,CUST1170,Female,26-35,North,India,Returning,Headphones,Home,1,12214,12214,1345,1415,UPI,12214,1415,1,,,
54825,2024-01-06,2024,January,CUST1151,Female,36-45,North,UK,Loyal,Headphones,Home,3,45291,135873,431,39537,Debit Card,135873,39537,3,,,
54826,2023-08-13,2023,August,CUST1203,Male,26-35,South,Canada,Loyal,Shoes,Fashion,5,638,3190,31,462,Debit Card,3190,462,5,,,
54827,2024-08-27,2024,August,CUST1286,Male,26-35,North,Canada,Returning,Tablet,Accessories,3,6072,18216,3263,1861,Net Banking,18216,1861,3,,,
54828,2024-02-26,2024,February,CUST1436,Female,46-60,West,USA,Loyal,Smartphone,Fashion,5,53660,268300,1382,64904,Credit Card,268300,64904,5,,,
54829,2022-01-20,2022,January,CUST1424,Male,26-35,West,Australia,New,Backpack,Electronics,5,49815,249075,3219,63683,Credit Card,249075,63683,5,,,
54830,2024-04-11,2024,April,CUST1373,Male,26-35,North,USA,New,Shoes,Accessories,5,26631,133155,272,22549,Debit Card,133155,22549,5,,,
54831,2024-07-13,2024,July,CUST1203,Female,46-60,East,Australia,Loyal,Laptop,Home,4,20046,80184,2460,10313,Credit Card,80184,10313,4,,,
54832,2023-06-10,2023,June,CUST1121,Male,18-25,South,Germany,New,Tablet,Fashion,5,32185,160925,51,18548,Net Banking,160925,18548,5,,,
54833,2022-01-19,2022,January,CUST1437,Female,46-60,East,Australia,Loyal,Headphones,Home,5,34654,173270,463,27170,Net Banking,173270,27170,5,,,
54834,2022-05-31,2022,May,CUST1096,Male,36-45,East,Canada,Loyal,Smartwatch,Accessories,3,40593,121779,2396,18297,PayPal,121779,18297,3,,,
54835,2023-09-01,2023,September,CUST1295,Female,26-35,West,Australia,Returning,Shoes,Home,4,40289,161156,3131,27738,UPI,161156,27738,4,,,
54836,2023-11-03,2023,November,CUST1090,Male,26-35,West,Australia,Returning,T-shirt,Accessories,5,43120,215600,555,48420,Net Banking,215600,48420,5,,,
54837,2022-09-01,2022,September,CUST1018,Female,26-35,North,Australia,New,Headphones,Home,4,45415,181660,2777,28335,Debit Card,181660,28335,4,,,
54838,2024-09-15,2024,September,CUST1091,Female,46-60,South,USA,Returning,Headphones,Home,3,50648,151944,122,39994,Credit Card,151944,39994,3,,,
54839,2023-02-28,2023,February,CUST1245,Male,46-60,North,Germany,Returning,Coffee Maker,Fashion,2,36890,73780,1593,9940,Debit Card,73780,9940,2,,,
54840,2022-06-21,2022,June,CUST1231,Male,18-25,East,India,Loyal,Shoes,Home,1,52598,52598,1841,15002,UPI,52598,15002,1,,,
54841,2022-09-01,2022,September,CUST1268,Female,18-25,South,Canada,New,Smartwatch,Fashion,3,1520,4560,2574,214,Net Banking,4560,214,3,,,
54842,2023-03-22,2023,March,CUST1316,Female,36-45,North,Canada,Loyal,Backpack,Fashion,5,56005,280025,2104,41804,Net Banking,280025,41804,5,,,
54843,2023-08-09,2023,August,CUST1413,Female,46-60,South,India,Returning,T-shirt,Accessories,1,9735,9735,446,1539,PayPal,9735,1539,1,,,
54844,2023-03-30,2023,March,CUST1482,Female,36-45,North,Germany,New,Tablet,Accessories,5,16745,83725,1595,9555,PayPal,83725,9555,5,,,
54845,2022-10-02,2022,October,CUST1431,Female,36-45,South,India,Loyal,T-shirt,Electronics,5,21141,105705,1676,17270,Net Banking,105705,17270,5,,,
54846,2023-12-29,2023,December,CUST1266,Male,18-25,East,Australia,New,Coffee Maker,Home,2,9608,19216,3173,4591,PayPal,19216,4591,2,,,
54847,2023-11-19,2023,November,CUST1284,Male,36-45,East,USA,Returning,Coffee Maker,Electronics,1,49191,49191,2962,8200,UPI,49191,8200,1,,,
54848,2023-07-20,2023,July,CUST1378,Male,46-60,East,Germany,New,Shoes,Home,5,41509,207545,214,55950,Net Banking,207545,55950,5,,,
54849,2024-04-26,2024,April,CUST1247,Male,36-45,East,Canada,New,Shoes,Electronics,2,23076,46152,1425,11491,Credit Card,46152,11491,2,,,
54850,2022-08-05,2022,August,CUST1170,Female,26-35,East,Australia,Loyal,Coffee Maker,Home,3,30285,90855,3437,17619,Debit Card,90855,17619,3,,,
54851,2022-10-06,2022,October,CUST1289,Female,18-25,West,UK,New,Backpack,Home,2,8787,17574,3141,1693,PayPal,17574,1693,2,,,
54852,2022-03-21,2022,March,CUST1221,Female,46-60,East,UK,Returning,Smartphone,Electronics,1,27264,27264,3334,6830,UPI,27264,6830,1,,,
54853,2022-06-11,2022,June,CUST1122,Male,36-45,East,UK,Returning,Shoes,Accessories,2,47521,95042,3920,12570,UPI,95042,12570,2,,,
54854,2023-11-28,2023,November,CUST1328,Male,18-25,North,Canada,Returning,Smartwatch,Accessories,5,14370,71850,1626,10602,PayPal,71850,10602,5,,,
54855,2023-01-22,2023,January,CUST1479,Male,18-25,South,Canada,Loyal,Tablet,Electronics,5,51255,256275,119,64356,Net Banking,256275,64356,5,,,
54856,2022-05-12,2022,May,CUST1246,Male,18-25,West,Germany,Returning,Smartwatch,Accessories,3,42510,127530,1732,20651,Debit Card,127530,20651,3,,,
54857,2023-11-15,2023,November,CUST1303,Female,18-25,East,USA,Loyal,Headphones,Home,4,11332,45328,728,13165,Debit Card,45328,13165,4,,,
54858,2024-06-06,2024,June,CUST1074,Male,46-60,North,Germany,Loyal,Smartphone,Accessories,4,12322,49288,3079,5644,PayPal,49288,5644,4,,,
54859,2024-07-23,2024,July,CUST1161,Female,26-35,North,India,New,Laptop,Fashion,5,12025,60125,1523,15331,Debit Card,60125,15331,5,,,
54860,2022-10-05,2022,October,CUST1140,Male,26-35,East,India,New,Backpack,Fashion,4,33013,132052,2005,18650,PayPal,132052,18650,4,,,
54861,2024-04-23,2024,April,CUST1123,Male,18-25,West,Germany,Returning,Smartphone,Fashion,5,58709,293545,3310,56102,PayPal,293545,56102,5,,,
54862,2024-05-06,2024,May,CUST1221,Male,46-60,East,Australia,New,Coffee Maker,Electronics,1,56672,56672,2008,13013,PayPal,56672,13013,1,,,
54863,2024-01-06,2024,January,CUST1456,Male,26-35,South,Australia,Returning,Smartwatch,Home,5,25177,125885,630,37131,Credit Card,125885,37131,5,,,
54864,2022-10-29,2022,October,CUST1309,Female,46-60,East,Canada,Loyal,T-shirt,Accessories,4,28454,113816,1804,25840,UPI,113816,25840,4,,,
54865,2024-05-06,2024,May,CUST1430,Female,36-45,North,Germany,Loyal,Laptop,Accessories,2,4481,8962,3687,787,UPI,8962,787,2,,,
54866,2022-05-07,2022,May,CUST1310,Female,36-45,North,USA,New,Smartwatch,Home,3,47682,143046,2417,34569,UPI,143046,34569,3,,,
54867,2023-09-03,2023,September,CUST1202,Male,46-60,North,Canada,New,Tablet,Fashion,4,51042,204168,1084,35540,Debit Card,204168,35540,4,,,
54868,2023-08-14,2023,August,CUST1421,Female,26-35,East,USA,Loyal,Shoes,Fashion,4,45999,183996,410,34665,UPI,183996,34665,4,,,
54869,2022-02-06,2022,February,CUST1339,Male,18-25,South,Australia,Returning,Smartphone,Electronics,5,45356,226780,271,44889,Debit Card,226780,44889,5,,,
54870,2022-12-13,2022,December,CUST1111,Male,36-45,North,Canada,New,Smartwatch,Fashion,1,52737,52737,1208,7863,UPI,52737,7863,1,,,
54871,2024-08-15,2024,August,CUST1487,Female,26-35,East,India,New,Smartphone,Fashion,1,50122,50122,93,8194,Net Banking,50122,8194,1,,,
54872,2022-02-22,2022,February,CUST1187,Male,46-60,South,UK,Returning,Smartphone,Fashion,5,25472,127360,3670,21535,Credit Card,127360,21535,5,,,
54873,2024-01-02,2024,January,CUST1421,Male,18-25,West,Canada,New,Smartphone,Accessories,4,46932,187728,2988,47365,PayPal,187728,47365,4,,,
54874,2024-02-11,2024,February,CUST1254,Female,26-35,East,Australia,New,Headphones,Fashion,2,44316,88632,2082,21936,PayPal,88632,21936,2,,,
54875,2023-04-26,2023,April,CUST1286,Female,46-60,East,Germany,Loyal,Shoes,Accessories,5,1920,9600,144,1079,Credit Card,9600,1079,5,,,
54876,2024-01-02,2024,January,CUST1222,Male,46-60,North,Canada,New,Smartwatch,Fashion,1,14919,14919,3811,2680,Credit Card,14919,2680,1,,,
54877,2022-11-09,2022,November,CUST1360,Male,18-25,North,Canada,Returning,Laptop,Electronics,4,21849,87396,2851,10182,Credit Card,87396,10182,4,,,
54878,2024-01-27,2024,January,CUST1482,Female,26-35,West,Australia,Loyal,Smartphone,Home,4,30201,120804,3778,31622,Debit Card,120804,31622,4,,,
54879,2023-07-20,2023,July,CUST1096,Male,26-35,West,Australia,Loyal,Coffee Maker,Home,3,32510,97530,3605,12887,PayPal,97530,12887,3,,,
54880,2022-06-15,2022,June,CUST1425,Female,46-60,North,Germany,Loyal,Headphones,Home,5,39869,199345,3048,55205,Credit Card,199345,55205,5,,,
54881,2024-02-17,2024,February,CUST1334,Male,46-60,West,USA,New,T-shirt,Home,1,24409,24409,1654,4502,PayPal,24409,4502,1,,,
54882,2022-01-19,2022,January,CUST1046,Male,26-35,East,Germany,New,Tablet,Accessories,5,25869,129345,1253,36163,Debit Card,129345,36163,5,,,
54883,2023-09-13,2023,September,CUST1067,Male,36-45,North,Germany,Loyal,Shoes,Home,3,37466,112398,2733,26070,UPI,112398,26070,3,,,
54884,2023-11-09,2023,November,CUST1427,Male,26-35,East,Australia,Loyal,Backpack,Accessories,4,1158,4632,1855,375,Debit Card,4632,375,4,,,
54885,2022-02-09,2022,February,CUST1073,Male,46-60,East,India,New,Smartphone,Electronics,4,32101,128404,1649,26131,PayPal,128404,26131,4,,,
54886,2022-11-26,2022,November,CUST1089,Female,46-60,West,Canada,New,Tablet,Electronics,1,27322,27322,2260,3099,PayPal,27322,3099,1,,,
54887,2023-03-05,2023,March,CUST1244,Female,36-45,North,India,New,Shoes,Electronics,1,49782,49782,1679,13340,PayPal,49782,13340,1,,,
54888,2024-06-27,2024,June,CUST1321,Female,18-25,East,USA,Loyal,T-shirt,Electronics,4,1249,4996,784,537,Debit Card,4996,537,4,,,
54889,2024-04-17,2024,April,CUST1262,Male,18-25,West,Germany,Loyal,Backpack,Home,2,59382,118764,2904,30619,UPI,118764,30619,2,,,
54890,2022-05-20,2022,May,CUST1013,Male,18-25,South,India,New,Tablet,Home,3,34019,102057,3533,24659,UPI,102057,24659,3,,,
54891,2024-06-29,2024,June,CUST1043,Female,46-60,North,USA,Loyal,Tablet,Electronics,4,1929,7716,2704,901,Credit Card,7716,901,4,,,
54892,2023-12-18,2023,December,CUST1275,Male,46-60,East,Australia,Returning,Tablet,Home,3,57797,173391,2304,47686,Net Banking,173391,47686,3,,,
54893,2023-12-16,2023,December,CUST1091,Male,36-45,South,Australia,New,Shoes,Home,3,13391,40173,1342,10071,Net Banking,40173,10071,3,,,
54894,2022-01-06,2022,January,CUST1388,Male,26-35,East,India,New,Laptop,Home,1,20620,20620,3132,4188,Net Banking,20620,4188,1,,,
54895,2022-09-12,2022,September,CUST1383,Female,36-45,North,Australia,Loyal,Coffee Maker,Fashion,2,28176,56352,1407,14571,UPI,56352,14571,2,,,
54896,2024-02-29,2024,February,CUST1169,Male,46-60,North,UK,Loyal,Tablet,Electronics,5,56876,284380,2817,69462,UPI,284380,69462,5,,,
54897,2023-11-16,2023,November,CUST1269,Male,46-60,South,Canada,New,Smartwatch,Accessories,5,16187,80935,1658,15639,Debit Card,80935,15639,5,,,
54898,2022-01-09,2022,January,CUST1404,Male,46-60,South,UK,New,Headphones,Home,5,7301,36505,2094,5780,Net Banking,36505,5780,5,,,
54899,2023-04-05,2023,April,CUST1195,Male,36-45,South,UK,Loyal,Headphones,Electronics,5,53121,265605,1705,32061,Net Banking,265605,32061,5,,,
54900,2022-10-09,2022,October,CUST1211,Female,18-25,West,USA,Loyal,Smartphone,Fashion,1,29491,29491,455,6715,Credit Card,29491,6715,1,,,
54901,2022-01-28,2022,January,CUST1152,Female,36-45,South,Australia,Loyal,Shoes,Electronics,1,18968,18968,1036,3556,UPI,18968,3556,1,,,
54902,2023-11-14,2023,November,CUST1452,Female,18-25,East,USA,New,T-shirt,Home,4,51592,206368,2073,24566,UPI,206368,24566,4,,,
54903,2024-06-20,2024,June,CUST1360,Male,36-45,South,USA,Returning,Smartphone,Accessories,1,50911,50911,57,10778,UPI,50911,10778,1,,,
54904,2024-06-09,2024,June,CUST1262,Male,36-45,West,Canada,Loyal,Smartphone,Fashion,5,33119,165595,2757,24892,Debit Card,165595,24892,5,,,
54905,2023-07-21,2023,July,CUST1463,Male,36-45,North,Germany,Loyal,Headphones,Accessories,2,46758,93516,870,24314,Debit Card,93516,24314,2,,,
54906,2023-11-13,2023,November,CUST1335,Male,26-35,South,India,Returning,Shoes,Electronics,1,53153,53153,218,15270,Credit Card,53153,15270,1,,,
54907,2023-10-16,2023,October,CUST1321,Male,26-35,South,USA,Loyal,T-shirt,Accessories,3,26919,80757,3983,9555,Credit Card,80757,9555,3,,,
54908,2024-02-28,2024,February,CUST1266,Female,18-25,West,USA,Loyal,Shoes,Home,4,30947,123788,3278,25290,UPI,123788,25290,4,,,
54909,2023-08-21,2023,August,CUST1230,Female,18-25,West,USA,Returning,Shoes,Electronics,2,31438,62876,172,14916,UPI,62876,14916,2,,,
54910,2022-08-13,2022,August,CUST1172,Male,46-60,South,Germany,New,Smartphone,Accessories,4,42905,171620,1219,47195,Debit Card,171620,47195,4,,,
54911,2024-08-11,2024,August,CUST1475,Female,26-35,South,Germany,New,Coffee Maker,Accessories,1,32043,32043,1170,5874,Credit Card,32043,5874,1,,,
54912,2023-12-26,2023,December,CUST1192,Male,26-35,East,India,Loyal,Headphones,Home,5,41293,206465,2675,53892,PayPal,206465,53892,5,,,
54913,2024-02-04,2024,February,CUST1130,Male,36-45,West,USA,Loyal,Backpack,Accessories,5,54612,273060,561,64758,PayPal,273060,64758,5,,,
54914,2024-07-08,2024,July,CUST1281,Male,36-45,North,Australia,Returning,Headphones,Accessories,2,57365,114730,812,26602,UPI,114730,26602,2,,,
54915,2023-10-31,2023,October,CUST1321,Male,46-60,West,Germany,Loyal,T-shirt,Fashion,5,12771,63855,1229,16956,Debit Card,63855,16956,5,,,
54916,2023-07-13,2023,July,CUST1174,Female,36-45,South,Canada,New,T-shirt,Accessories,1,45131,45131,2000,9488,UPI,45131,9488,1,,,
54917,2023-12-02,2023,December,CUST1211,Male,26-35,South,Canada,Loyal,Smartwatch,Electronics,2,42979,85958,3143,21826,UPI,85958,21826,2,,,
54918,2022-03-09,2022,March,CUST1160,Male,26-35,East,UK,Returning,Headphones,Home,1,31247,31247,1152,4076,UPI,31247,4076,1,,,
54919,2023-04-14,2023,April,CUST1169,Male,18-25,South,USA,New,T-shirt,Home,1,31545,31545,2013,4612,UPI,31545,4612,1,,,
54920,2023-03-14,2023,March,CUST1291,Male,26-35,West,USA,New,Smartwatch,Fashion,2,20995,41990,3787,10511,PayPal,41990,10511,2,,,
54921,2022-04-08,2022,April,CUST1046,Male,46-60,East,USA,New,Headphones,Fashion,3,13997,41991,2502,6805,Net Banking,41991,6805,3,,,
54922,2022-03-21,2022,March,CUST1068,Female,36-45,West,Germany,New,Laptop,Home,2,26653,53306,1917,5496,UPI,53306,5496,2,,,
54923,2023-02-26,2023,February,CUST1158,Male,18-25,South,Germany,Returning,Coffee Maker,Fashion,1,22424,22424,45,6161,Net Banking,22424,6161,1,,,
54924,2023-09-01,2023,September,CUST1258,Female,36-45,West,USA,New,Laptop,Electronics,5,34247,171235,2091,38321,UPI,171235,38321,5,,,
54925,2022-02-02,2022,February,CUST1268,Female,18-25,South,Canada,Returning,Smartwatch,Electronics,1,7832,7832,2867,1346,UPI,7832,1346,1,,,
54926,2023-11-08,2023,November,CUST1085,Male,46-60,North,Canada,Returning,Headphones,Home,3,40177,120531,1008,19114,PayPal,120531,19114,3,,,
54927,2024-08-23,2024,August,CUST1036,Male,26-35,South,USA,New,Coffee Maker,Home,3,21268,63804,3787,7673,PayPal,63804,7673,3,,,
54928,2023-03-06,2023,March,CUST1153,Female,46-60,South,USA,New,Coffee Maker,Electronics,2,29091,58182,1256,7936,UPI,58182,7936,2,,,
54929,2022-11-06,2022,November,CUST1365,Male,36-45,South,Australia,Returning,Headphones,Electronics,4,39139,156556,2988,24373,Debit Card,156556,24373,4,,,
54930,2023-12-16,2023,December,CUST1296,Male,18-25,North,Australia,Returning,Coffee Maker,Electronics,5,27279,136395,1988,18628,Credit Card,136395,18628,5,,,
54931,2023-12-18,2023,December,CUST1318,Male,26-35,South,UK,New,Backpack,Accessories,1,36127,36127,3937,3809,Net Banking,36127,3809,1,,,
54932,2022-07-28,2022,July,CUST1488,Male,18-25,South,USA,Loyal,Backpack,Fashion,2,40488,80976,1916,23069,PayPal,80976,23069,2,,,
54933,2023-04-05,2023,April,CUST1152,Male,36-45,North,UK,Returning,Shoes,Home,4,10195,40780,1383,5780,Net Banking,40780,5780,4,,,
54934,2024-05-01,2024,May,CUST1026,Male,46-60,North,India,New,T-shirt,Fashion,4,28544,114176,3751,14653,Net Banking,114176,14653,4,,,
54935,2022-12-27,2022,December,CUST1118,Male,46-60,West,UK,Loyal,Smartphone,Home,1,54814,54814,713,6580,Net Banking,54814,6580,1,,,
54936,2023-05-08,2023,May,CUST1133,Male,18-25,West,Canada,New,Backpack,Fashion,2,56524,113048,935,23452,PayPal,113048,23452,2,,,
54937,2022-04-03,2022,April,CUST1031,Female,18-25,North,UK,Loyal,Coffee Maker,Fashion,4,18395,73580,0,21318,Credit Card,73580,21318,4,,,
